2018-10-08 22:09:56,"b'#MeToo Is a \xe2\x80\x98Movement Toward Victimization,\xe2\x80\x99 G.O.P. Senate Candidate Says https://t.co/enBLs7EUNv'"
2018-10-08 22:09:56,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:56,b'The liberals protest over kavanaugh  it will pay $100 to see #metoo speak in detroit. @GovMikeHuckabee https://t.co/Z5Jg4Xp5Nj'
2018-10-08 22:09:53,b'#MeToo feel ashamed of such PM\n#\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa3_\xe0\xa4\x95\xe0\xa5\x8c\xe0\xa4\xa8_\xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x97\xe0\xa4\xbe ?? https://t.co/cCqw7oCWS0'
2018-10-08 22:09:52,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:09:51,b'RT @matteolambe: Provocative article in the @NEJM on men\xe2\x80\x99s fear of #mentoring in the #MeToo era: looking forward to #ESMO18 for further dis\xe2\x80\xa6'
2018-10-08 22:09:51,"b""RT @madversity: India's #metoo is going the Indian way. All sorts of random experiences are being clubbed under a single head. But sab chal\xe2\x80\xa6"""
2018-10-08 22:09:51,b'RT @ltapoll: Do you trust the #MeToo movement?'
2018-10-08 22:09:49,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:09:47,"b'@RealJamesWoods Lord what a bimbo she is.  How did we go from nonstop stories about, and photos of her tits to her\xe2\x80\xa6 https://t.co/O9spJFFPyy'"
2018-10-08 22:09:47,"b""RT @OpIndia_com: #MeToo: Hotstar cancels All India Bakchod show, 'On Air with AIB' with immediate effect https://t.co/nErJul0sVq"""
2018-10-08 22:09:46,"b'So, when the Clintons are done with #MeToo, Pedo Weiner will be out of prison in time to stomp on its grave.\xe2\x80\xa6 https://t.co/p5PefoZCiJ'"
2018-10-08 22:09:45,"b'RT @KellyannePolls: Congratulations to Associate Justice of the United States Supreme Court Brett Kavanaugh, and to his family. \n\nYour refu\xe2\x80\xa6'"
2018-10-08 22:09:44,b'@SenSchumer Does #MeToo incorporate those whose injuries have been compounded by those they trusted to protect them aka @SenFeinstein dian?'
2018-10-08 22:09:44,b'RT @jessphoenix2018: Hey @SenatorCollins: your actions made it so much harder for us to report sexual assault. You are a massive disappoint\xe2\x80\xa6'
2018-10-08 22:09:43,"b'RT @because_desi: An Indian director/producer Vinta Nanda claims she was raped by Bollywood\xe2\x80\x99s favourite Babuji, Alok Nath in the 90\xe2\x80\x99s. #Met\xe2\x80\xa6'"
2018-10-08 22:09:43,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:09:42,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:09:42,"b'Nice to put face with the name. MEAN, HATEFUL @ArielDumas ! Exploiting sexual assault victims REPUGNANT, CALLING TH\xe2\x80\xa6 https://t.co/cQxVjnofA1'"
2018-10-08 22:09:40,"b'RT @SaraFloodman: I am a #MeToo survivor and am utterly stressed, scared, and very angry. I need to connect with other #Resisters!\n\nI will\xe2\x80\xa6'"
2018-10-08 22:09:40,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:09:40,b'RT @rajsubhasish: When the #MeToo movement is gaining steam... i would like to attract attention of someone ... who is one kind of Icon of\xe2\x80\xa6'
2018-10-08 22:09:39,"b'RT @IsaRosa18: Dakota Johnson shared her personal number on her instagram page, her only post, so that girls, women and anyone else across\xe2\x80\xa6'"
2018-10-08 22:09:39,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:09:38,"b""If this is true, I'm ashamed that traumatic experiences have been reduced to being used for political agenda. This\xe2\x80\xa6 https://t.co/1VpJoTR87x"""
2018-10-08 22:09:38,"b'RT @heyyguido: I\xe2\x80\x99m sorry you did not fucking tag the #metoo movement in this tweet, you meth smoking, patriarchy loving rape apologist cunt\xe2\x80\xa6'"
2018-10-08 22:09:38,b'@LiveNation @BillClinton @HillaryClinton Hey women ... research how bill Clinton victimized women!  #MeToo Hillary\xe2\x80\xa6 https://t.co/6Ws3vxFW3Y'
2018-10-08 22:09:38,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:38,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:38,"b'@RealJamesWoods #MeToo is full of too much #MeTooButNotYou and #MeTooIfItFitsMyPolitics \n#WhatAboutThem? Oh yeah, politics.'"
2018-10-08 22:09:37,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:36,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:09:36,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:09:36,"b""RT @stucknation: Kavanaugh's elevation is systematic of a corrupt conveyor belt of inherited white male privilege and wealth.\nhttps://t.co/\xe2\x80\xa6"""
2018-10-08 22:09:35,b'RT @Lady_Star_Gem: We have all been Dr Ford once or more times\n\nEveryone is at risk of being Dr Ford\n\nSexually assaulted &amp; not believed or\xe2\x80\xa6'
2018-10-08 22:09:34,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:09:34,b'RT @HilLIARy_Lies: @FrankNeuville @ChristineML1 @doug_wardlow @SD49MNGOP @keithellison Then talk to Minnesotans. \n\nThe multiple domestic ab\xe2\x80\xa6'
2018-10-08 22:09:33,b'RT @SirJadeja: Sanskari Man Alok Nath Accused Of Raping And Assaulting Director/Producer Vinita Nanda. #MeToo #MeTooIndia #TimesUp #AlokNat\xe2\x80\xa6'
2018-10-08 22:09:33,b'@guardian I suspect that @taylorswift13 will not suffer any more than #nikeboycott hurt #Nike. #metoo #TakeAKnee'
2018-10-08 22:09:33,"b'RT @AdityaRajKaul: \xe2\x80\x98The best way to eliminate poverty is to empower women. If you invest in women, you invest in future\xe2\x80\x99, said MJ Akbar rec\xe2\x80\xa6'"
2018-10-08 22:09:32,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:09:32,"b""RT @RMaintainers: #MeToo\nHigh school five 'MEAN GIRLS' are sued for Targeting a boy with FALSE se... https://t.co/0Lme5IxwQu via @YouTube"""
2018-10-08 22:09:31,"b""RT @divya_krthk: So. This account is harrowing and you'll need a pillow to punch and maybe cry imto. Tanmoy Jones Chakraborty, freelance ph\xe2\x80\xa6"""
2018-10-08 22:09:31,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:09:31,"b'RT @SaraFloodman: I am a #MeToo survivor and am utterly stressed, scared, and very angry. I need to connect with other #Resisters!\n\nI will\xe2\x80\xa6'"
2018-10-08 22:09:31,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:30,"b'RT @karunanundy: The standards of criminal law are more stringent, but here, in the #MeToo movement, where nobody is going to jail, women a\xe2\x80\xa6'"
2018-10-08 22:09:30,"b""RT @avixbarbarian: Here's a list of top most feminist who got exposed in #metoo \nUtsav-AIB\nTanmay-AIB\nSiddharth-wire\nMadhu.M-writer\nKunal.K\xe2\x80\xa6"""
2018-10-08 22:09:30,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:09:30,b'RT @morethanmySLE: .@foxycuda shared my story of Sexual Assault with @MillenPolitics\n\n#MeToo are #HerToo &amp; #HimToo\n\nWe see &amp; hear you.\n\nIt\xe2\x80\xa6'
2018-10-08 22:09:29,b'- Should we talk about how #MeToo is about ALL survivors &amp; helping to destigmatize their trauma? How the public pla\xe2\x80\xa6 https://t.co/HBCK9FPsgQ'
2018-10-08 22:09:28,"b'Dear North Dakotans: Does Kevin Cramer really represent your values, hopes and dreams? #MeToo Is a \xe2\x80\x98Movement Toward\xe2\x80\xa6 https://t.co/rniQL4Sxes'"
2018-10-08 22:09:27,b'RT @aruna_sekhar: Stand by and second what @AnooBhu has to say here. #MeToo https://t.co/qiPOKRd4wH'
2018-10-08 22:09:26,b'@venkateshrr19 @RealAkashJha @madversity @Anarchified @AlakaBiswas It is very difficult to prove in a court of law.\xe2\x80\xa6 https://t.co/2AaDwwuVAp'
2018-10-08 22:09:22,"b'RT @DrSaniaMaan: Madhuri, you are also a brave lady. Come out and tell the world about exploitation you had during your Gujarat days. I am\xe2\x80\xa6'"
2018-10-08 22:09:21,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:09:20,"b""RT @RMaintainers: #MeToo\nHigh school five 'MEAN GIRLS' are sued for Targeting a boy with FALSE se... https://t.co/0Lme5IxwQu via @YouTube"""
2018-10-08 22:09:20,b'RT @politicalass90: Lmao. Too good not to share. #Kavanaugh #LiberalTears #MeToo https://t.co/UJ0lLPfBxY'
2018-10-08 22:09:20,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:20,b'#ImamMehdi is the one who\xe2\x80\x99s #face is on the #moon and hajar e aswad fitted in #Kaaba . One #merciful #glance of Ima\xe2\x80\xa6 https://t.co/JTlGBiBIAY'
2018-10-08 22:09:18,"b'Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745\xe2\x80\xa6 https://t.co/MxDcstoaKc'"
2018-10-08 22:09:18,b'@grave_acid @stevebenen Other than sharing with you IMHO @BrettKavanaugh would not be thrilled with your way of cel\xe2\x80\xa6 https://t.co/UN5d4a3ic8'
2018-10-08 22:09:16,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:09:11,"b'@CDNMisanthrope @SenatorCollins Yes, we need to keep roaring. #MeToo is the 1st grumblings of our roar. Absolutely,\xe2\x80\xa6 https://t.co/p9EZNzapIf'"
2018-10-08 22:09:09,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:09:09,b'RT @chicksim: (12) I loved what @TheShilpaShetty said. It should not be #Metoo It should be #YouToo . You too! The only good thing about ye\xe2\x80\xa6'
2018-10-08 22:09:08,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:09:08,"b'RT @Miminality: I\xe2\x80\x99ve realized why this #Metoo movement in India has been making me gently uncomfortable, rather than feel reassured.\n\nIt\xe2\x80\x99s\xe2\x80\xa6'"
2018-10-08 22:09:07,b'RT @Lady_Star_Gem: We have all been Dr Ford once or more times\n\nEveryone is at risk of being Dr Ford\n\nSexually assaulted &amp; not believed or\xe2\x80\xa6'
2018-10-08 22:09:06,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:05,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:09:03,"b'If #metoo scares you, maybe it should https://t.co/E7Uf8Z6OcQ'"
2018-10-08 22:09:02,b'RT @proudhomemaker: The idea that women always tell the truth and men are always villains is a lie that has totally delegitimized the #meto\xe2\x80\xa6'
2018-10-08 22:09:01,b'RT @liberal_in: #ChristineBlaseyFord.. the 11th hour liar.. #ConfirmKavanaughNow!\n#SCOTUS #MeToo #MAGA  #RedWave2018 #Trump https://t.co/8T\xe2\x80\xa6'
2018-10-08 22:09:01,b'RT @saltsea: Brilliant piece by @Trevornoah on how elites mobilise victimhood to reinforce their power. Essential watching for all #himpath\xe2\x80\xa6'
2018-10-08 22:09:00,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:08:59,"b'RT @ShephaliBhatt: ""I have waited for this moment to come for 19 years."" \n\n@vintananda\'s heart-wrenching post which reaffirms that #TimesUp\xe2\x80\xa6'"
2018-10-08 22:08:59,"b'RT @ShephaliBhatt: ""I have waited for this moment to come for 19 years."" \n\n@vintananda\'s heart-wrenching post which reaffirms that #TimesUp\xe2\x80\xa6'"
2018-10-08 22:08:57,b'All men are the FUCKING same. #sigh\n\n#TimesUp #MeTooIndia #MeToo #BelieveHer https://t.co/hM5q7NswcD'
2018-10-08 22:08:57,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:08:57,"b'RT @NEJM: In response to the #MeToo and #TimesUp movements, some men in positions of power say they are afraid to participate in mentoring\xe2\x80\xa6'"
2018-10-08 22:08:56,b'RT @Alyssa_Milano: Less than 1% of rapes lead to felony convictions. At least 89% of victims face emotional and physical consequences. #MeT\xe2\x80\xa6'
2018-10-08 22:08:56,"b'RT @kylegriffin1: Heitkamp rips Kevin Cramer over #MeToo, says her mom was sexually assaulted.\n\nWith tears in her eyes, Heitkamp said: ""And\xe2\x80\xa6'"
2018-10-08 22:08:56,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:08:55,"b'RT @heyyguido: I\xe2\x80\x99m sorry you did not fucking tag the #metoo movement in this tweet, you meth smoking, patriarchy loving rape apologist cunt\xe2\x80\xa6'"
2018-10-08 22:08:55,"b'It is simple: you make a female uncomfortable with your thoughts, speech or action, you are guilty of harassment  #metoo'"
2018-10-08 22:08:54,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:08:53,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:08:52,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:08:51,b'RT @morethanmySLE: .@foxycuda shared my story of Sexual Assault with @MillenPolitics\n\n#MeToo are #HerToo &amp; #HimToo\n\nWe see &amp; hear you.\n\nIt\xe2\x80\xa6'
2018-10-08 22:08:49,b'Wow. I think the #MeToo and #BelieveWomen protests are going to be fierce at these appearances! It will be just... https://t.co/36iO0B4HUB'
2018-10-08 22:08:49,b'RT @dhruv_rathee: Chalu IT Cell is trying to hijack the #MeToo movement to spread their propaganda \n\nWithin hours of some twitter handle ma\xe2\x80\xa6'
2018-10-08 22:08:48,"b""RT @imshiva17: #MeToo movement not \nabout gender, it's about right over  wrong:- #DeepikaPadukone \xf0\x9f\x91\x8f \n  \nFab article, must be read it.\xf0\x9f\x91\x89\xf0\x9f\x93\xb0\xe2\x80\xa6"""
2018-10-08 22:08:48,"b'RT @ShephaliBhatt: ""I have waited for this moment to come for 19 years."" \n\n@vintananda\'s heart-wrenching post which reaffirms that #TimesUp\xe2\x80\xa6'"
2018-10-08 22:08:47,b'RT @CNNnews18: #BREAKING \xe2\x80\x93  @AllIndiaBakchod collaborator @babuhaabi accused of rape | @shilparathnam with more details. | #MeToo https://t\xe2\x80\xa6'
2018-10-08 22:08:47,"b""RT @Mittermaniac: A friend / former colleague asked me this today. While it's great that #MeToo is happening in India, it is also important\xe2\x80\xa6"""
2018-10-08 22:08:47,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:08:44,b'@realDonaldTrump A Hoax...Your Presidency. #maga #hoax #metoo'
2018-10-08 22:08:44,"b'Humble brag, I graduated AIT (medic school) top of my class as Soldier of the Cycle in a class of over 300 and nobo\xe2\x80\xa6 https://t.co/5PMaoHGfnn'"
2018-10-08 22:08:43,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:08:43,b'Who can relate? \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #MeToo https://t.co/XEOrL6JfJj'
2018-10-08 22:08:43,b'RT @nuffsaidny: Just read that Bill Cosby got slapped in the face with a prison chicken patty. Feels good to know that my hard-earned taxpa\xe2\x80\xa6'
2018-10-08 22:08:43,b'RT @BevHillsAntifa7: Alyssa Milano talks about the time she was repeatedly punched in the vagina while in the mosh pit at a Taylor Swift co\xe2\x80\xa6'
